No.     Time           Source                Destination           Protocol Length Info
    432 0.033663266    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=365897 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    433 0.033933648    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=367345 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    434 0.033937948    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=368793 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    435 0.034136570    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=328249 Win=350848 Len=0 TSval=505018885 TSecr=422126686
    436 0.034146118    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=329697 Win=353792 Len=0 TSval=505018885 TSecr=422126686
    437 0.034151469    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=331145 Win=356608 Len=0 TSval=505018885 TSecr=422126686
    438 0.034154746    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=332593 Win=359552 Len=0 TSval=505018885 TSecr=422126686
    439 0.034157953    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=334041 Win=362496 Len=0 TSval=505018885 TSecr=422126686
    440 0.034161257    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=335489 Win=365312 Len=0 TSval=505018885 TSecr=422126686
    441 0.034169180    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=370241 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    442 0.034171330    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=371689 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    443 0.034385974    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=373137 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    444 0.034388533    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=374585 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    445 0.034634151    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=376033 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    446 0.034636947    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=377481 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    447 0.034885805    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=336937 Win=368256 Len=0 TSval=505018885 TSecr=422126686
    448 0.034892226    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=338385 Win=371200 Len=0 TSval=505018885 TSecr=422126686
    449 0.034895842    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=339833 Win=374016 Len=0 TSval=505018885 TSecr=422126686
    450 0.034902901    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=378929 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    451 0.034904918    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=380377 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    452 0.035154107    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=341281 Win=376960 Len=0 TSval=505018886 TSecr=422126686
    453 0.035162960    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=342729 Win=379776 Len=0 TSval=505018886 TSecr=422126686
    454 0.035167003    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=344177 Win=382720 Len=0 TSval=505018886 TSecr=422126686
    455 0.035175832    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=381825 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    456 0.035178811    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=383273 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    457 0.035404759    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=384721 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    458 0.035408688    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=386169 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    459 0.035637017    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=345625 Win=385664 Len=0 TSval=505018886 TSecr=422126686
    460 0.035644217    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=347073 Win=388480 Len=0 TSval=505018886 TSecr=422126686
    461 0.035647548    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=348521 Win=391424 Len=0 TSval=505018886 TSecr=422126686
    462 0.035650721    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=349969 Win=394368 Len=0 TSval=505018886 TSecr=422126686
    463 0.035653721    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=351417 Win=397184 Len=0 TSval=505018886 TSecr=422126686
    464 0.035656637    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=352865 Win=400128 Len=0 TSval=505018886 TSecr=422126686
    465 0.035664914    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=387617 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    466 0.035667108    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=389065 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    467 0.035892848    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=390513 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    468 0.035895129    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=391961 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    469 0.036137714    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=393409 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    470 0.036140363    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=394857 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    471 0.036403147    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=354313 Win=402944 Len=0 TSval=505018886 TSecr=422126689
    472 0.036412491    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=355761 Win=405888 Len=0 TSval=505018886 TSecr=422126689
    473 0.036416718    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=357209 Win=408832 Len=0 TSval=505018886 TSecr=422126689
    474 0.036426105    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=396305 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    475 0.036429008    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=397753 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    476 0.036437756    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=358657 Win=411648 Len=0 TSval=505018886 TSecr=422126689
    477 0.036444120    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=360105 Win=414592 Len=0 TSval=505018886 TSecr=422126689
    478 0.036448722    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=361553 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    479 0.036654521    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=399201 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    480 0.036658273    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=400649 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    481 0.036890942    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=402097 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    482 0.036894661    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=403545 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    483 0.037157575    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=404993 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    484 0.037161696    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=406441 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    485 0.037408367    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=407889 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    486 0.037412256    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=409337 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    487 0.037642735    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=410785 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    488 0.037647113    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=412233 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    489 0.037893367    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=364449 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    490 0.037903600    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=367345 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    491 0.037907747    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=370241 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    492 0.037911212    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=373137 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    493 0.037914292    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=376033 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    494 0.037917723    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=378929 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    495 0.037927360    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=413681 Ack=1 Win=29312 Len=1448 TSval=422126689 TSecr=505018885
    496 0.037937036    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=415129 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    497 0.038139534    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=381825 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    498 0.038148258    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=416577 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    499 0.038150031    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=418025 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    500 0.038390740    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=419473 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    501 0.038392613    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=420921 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    502 0.038652407    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=422369 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    503 0.038662480    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=423817 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    504 0.038909419    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=425265 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    505 0.038925060    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=426713 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    506 0.039280588    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=428161 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    507 0.039292451    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=429609 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    508 0.039415340    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=384721 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    509 0.039458473    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=387617 Win=417024 Len=0 TSval=505018886 TSecr=422126689
    510 0.039469045    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=390513 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    511 0.039476646    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=393409 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    512 0.039482404    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=396305 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    513 0.039505530    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=431057 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    514 0.039518268    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=432505 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    515 0.039659283    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=433953 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    516 0.039667780    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=435401 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    517 0.039914880    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=436849 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    518 0.039929932    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=438297 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    519 0.040148626    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=439745 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    520 0.040155081    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=441193 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    521 0.040398933    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=442641 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    522 0.040403271    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=444089 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    523 0.040646836    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=399201 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    524 0.040662343    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=402097 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    525 0.040666202    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=404993 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    526 0.040669787    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=407889 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    527 0.040677478    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=445537 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    528 0.040680625    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=446985 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    529 0.040901249    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=410785 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    530 0.040916241    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=413681 Win=417024 Len=0 TSval=505018887 TSecr=422126689
    531 0.040925685    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=448433 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
    532 0.040930795    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=449881 Ack=1 Win=29312 Len=1448 TSval=422126690 TSecr=505018886
